"Player 1","Player 2","Result"
"mamffF","Mamfff","Lose"
"Mamfff","mamffF","Win"
"mamffF","Mamfff","Win"
"Mamfff","mamffF","Win"
"mamffF","Mamfff","Win"
"Mamfff","mamffF","Win"
"mamffF","Mamfff","Lose"
"Mamfff","mamffF","Win"
"mamffF","Mamfff","Lose"
"Mamfff","mamffF","Win"
"mamffF","Mamfff","Lose"
"Mamfff","mamffF","Win"
"mamffF","Mamfff","Win"
"Mamfff","mamffF","Lose"
"mamffF","Mamfff","Win"
"Mamfff","mamffF","Lose"
"mamffF","Mamfff","Win"
"Mamfff","mamffF","Win"
"mamffF","Mamfff","Win"
"Mamfff","mhaffF","Win"
"mhaffF","Mamfff","Lose"
"Mamfff","mhaffF","Win"
"mhaffF","Mamfff","Lose"
"Mamfff","mhaffF","Win"
"mhaffF","Mamfff","Lose"
"Mamfff","mhaffF","Win"
"mhaffF","Mamfff","Lose"
"Mamfff","mhaffF","Win"
"mhaffF","Mamfff","Lose"
"Mamfff","mhaffF","Win"
"mhaffF","Mamfff","Lose"
"Mamfff","mhaffF","Win"
"mhaffF","Mamfff","Lose"
"Mamfff","mhaffF","Win"
"mhaffF","Mamfff","Lose"
"Mamfff","mhaffF","Win"
"mhaffF","Mamfff","Lose"
"Mamfff","mhaffF","Win"
"mhaffF","Mamfff","Lose"
"Mamfff","mhaffF","Win"
"mhaffF","Mamfff","Lose"
"Mamfff","mhaffF","Win"
"mhaffF","Mamfff","Lose"
"Mamfff","mhaffF","Win"
"mhaffF","Mamfff","Lose"
"Mamfff","mhaffF","Win"
"mhaffF","Mamfff","Lose"
"Mamfff","mhaffF","Win"
"mhaffF","Mamfff","Lose"
"Mamfff","mhaffF","Win"
"mhaffF","Mamfff","Lose"
"Mamfff","mhaffF","Win"
"mhaffF","Mamfff","Lose"
"Mamfff","mhaffF","Win"
"mhaffF","Mamfff","Lose"
"Mamfff","mhaffF","Win"
"mhaffF","Mamfff","Lose"
"Mamfff","mhaffF","Win"
"mhaffF","Mamfff","Lose"
"Mamfff","mhaffF","Win"
"mhaffF","Mamfff","Lose"
"Mamfff","mhaffF","Win"
"mhaffF","Mamfff","Lose"
"Mamfff","mhaffF","Win"
"mhaffF","Mamfff","Lose"
"Mamfff","mhaffF","Win"
"mhaffF","Mamfff","Lose"
"Mamfff","mhaffF","Win"
"mhaffF","Mamfff","Lose"
"Mamfff","mhaffF","Win"
"mhaffF","Mamfff","Lose"
"Mamfff","mhaffF","Win"
"mhaffF","Mamfff","Lose"
"Mamfff","mhaffF","Win"
"mhaffF","Mamfff","Lose"
"Mamfff","mhaffF","Win"
"mhaffF","Mamfff","Win"
"Mamfff","mhaffF","Win"
"mhaffF","Mamfff","Lose"
"Mamfff","mhaffF","Win"
"mhaffF","Mamfff","Lose"
"Mamfff","mhaffF","Win"
"mhaffF","Mamfff","Lose"
"Mamfff","mhaffF","Win"
"mhaffF","Mamfff","Lose"
"Mamfff","mhaffF","Win"
"mhaffF","Mamfff","Lose"
"Mamfff","mhaffF","Win"
"mhaffF","Mamfff","Lose"
"Mamfff","mhaffF","Win"
"mhaffF","Mamfff","Lose"
"Mamfff","mhaffF","Win"
"mhaffF","Mamfff","Lose"
"Mamfff","mhaffF","Win"
"mhaffF","Mamfff","Lose"
"Mamfff","mhaffF","Win"
"mhaffF","Mamfff","Lose"
"Mamfff","mhaffF","Win"
"mhaffF","Mamfff","Lose"
"Mamfff","mhaffF","Win"
"mhaffF","Mamfff","Lose"
"Mamfff","mhaffF","Win"
"mhaffF","Mamfff","Lose"
"Mamfff","mhaffF","Win"
"mhaffF","Mamfff","Lose"
"Mamfff","mhaffF","Win"
"mhaffF","Mamfff","Lose"
"Mamfff","mhaffF","Win"
"mhaffF","Mamfff","Lose"
"Mamfff","mhaffF","Win"
"mhaffF","Mamfff","Lose"
"Mamfff","mhaffF","Win"
"mhaffF","Mamfff","Lose"
"Mamfff","mhaffF","Win"
"mhaffF","Mamfff","Lose"
"Mamfff","mhaffF","Win"
"mhaffF","Mamfff","Lose"
"Mamfff","mhaffF","Win"
"mhaffF","Mamfff","Lose"
"Mamfff","mhaffF","Win"
"mhaffF","Mamfff","Lose"
"Mamfff","mhaffF","Win"
"mhaffF","Mamfff","Lose"
"Mamfff","mhaffF","Win"
"mhaffF","Mamfff","Lose"
"Mamfff","mhaffF","Win"
"mhaffF","Mamfff","Lose"
"Mamfff","mhaffF","Win"
"mhaffF","Mamfff","Lose"
"Mamfff","mhaffF","Win"
"mhaffF","Mamfff","Lose"
"Mamfff","mhaffF","Win"
"mhaffF","Mamfff","Lose"
"Mamfff","mhaffF","Win"
"mhaffF","Mamfff","Lose"
"Mamfff","mhaffF","Win"
"mhaffF","Mamfff","Lose"
"Mamfff","mhaffF","Lose"
"mhaffF","Mamfff","Lose"
"Mamfff","mhaffF","Win"
"mhaffF","Mamfff","Lose"
"Mamfff","mhaffF","Win"
"mhaffF","Mamfff","Lose"
"Mamfff","mhaffF","Win"
"mhaffF","Mamfff","Lose"
"Mamfff","mhaffF","Win"
"mhaffF","Mamfff","Lose"
"Mamfff","mhaffF","Win"
"mhaffF","Mamfff","Lose"
"Mamfff","mhaffF","Win"
"mhaffF","Mamfff","Lose"
"Mamfff","mhaffF","Win"
"mhaffF","Mamfff","Lose"
"Mamfff","mhaffF","Win"
"mhaffF","Mamfff","Lose"
"Mamfff","mhaffF","Win"
"mhaffF","Mamfff","Lose"
"Mamfff","mhaffF","Win"
"mhaffF","Mamfff","Lose"
"Mamfff","mhaffF","Win"
"mhaffF","Mamfff","Lose"
"Mamfff","mhaffF","Win"
"mhaffF","Mamfff","Lose"
"Mamfff","mhaffF","Win"
"mhaffF","Mamfff","Lose"
"Mamfff","mhaffF","Win"
"mhaffF","Mamfff","Lose"
"Mamfff","mhaffF","Win"
"mhaffF","Mamfff","Lose"
"Mamfff","mhaffF","Win"
"mhaffF","Mamfff","Lose"
"Mamfff","mhaffF","Win"
"mhaffF","Mamfff","Lose"
"Mamfff","mhaffF","Win"
"mhaffF","Mamfff","Win"
"Mamfff","mhaffF","Win"
"mhaffF","Mamfff","Lose"
"Mamfff","mhaffF","Win"
"mhaffF","Mamfff","Lose"
"Mamfff","mhaffF","Win"
"mhaffF","Mamfff","Lose"
"Mamfff","mhaffF","Win"
"mhaffF","Mamfff","Lose"
"Mamfff","mhaffF","Win"
"mhaffF","Mamfff","Lose"
"Mamfff","mhaffF","Win"
"mhaffF","Mamfff","Lose"
"Mamfff","mhaffF","Win"
"mhaffF","Mamfff","Lose"
"Mamfff","mhaffF","Win"
"mhaffF","Mamfff","Lose"
"Mamfff","mhaffF","Win"
"mhaffF","Mamfff","Lose"
"Mamfff","mhaffF","Win"
"mhaffF","Mamfff","Lose"
"Mamfff","mhaffF","Win"
"mhaffF","Mamfff","Lose"
"Mamfff","mhaffF","Win"
"mhaffF","Mamfff","Lose"
"Mamfff","mhaffF","Win"
"mhaffF","Mamfff","Lose"
"Mamfff","mhaffF","Win"
"mhaffF","Mamfff","Lose"
"Mamfff","mhaffF","Win"
"mhaffF","Mamfff","Lose"
"Mamfff","mhaffF","Win"
"mhaffF","Mamfff","Lose"
"Mamfff","mhaffF","Win"
"mhaffF","Mamfff","Lose"
"Mamfff","mhaffF","Win"
"mhaffF","Mamfff","Lose"
"Mamfff","mhaffF","Win"
"mhaffF","Mamfff","Lose"
"Mamfff","mhaffF","Win"
"mhaffF","Mamfff","Lose"
"Mamfff","mhaffF","Win"
"mhaffF","Mamfff","Lose"
"Mamfff","mhaffF","Win"
"mhaffF","Mamfff","Lose"
"Mamfff","mhhffF","Win"
"mhhffF","Mamfff","Lose"
"Mamfff","mhhffF","Win"
"mhhffF","Mamfff","Lose"
"Mamfff","mhhffF","Win"
"mhhffF","Mamfff","Lose"
"Mamfff","mhhffF","Win"
"mhhffF","Mamfff","Lose"
"Mamfff","mhhffF","Win"
"mhhffF","Mamfff","Lose"
"Mamfff","mhhffF","Win"
"mhhffF","Mamfff","Lose"
"Mamfff","mhhffF","Win"
"mhhffF","Mamfff","Lose"
"Mamfff","mhhffF","Win"
"mhhffF","Mamfff","Lose"
"Mamfff","mhhffF","Win"
"mhhffF","Mamfff","Lose"
"Mamfff","mhhffF","Win"
"mhhffF","Mamfff","Lose"
"Mamfff","mhhffF","Win"
"mhhffF","Mamfff","Lose"
"Mamfff","mhhffF","Win"
"mhhffF","Mamfff","Lose"
"Mamfff","mhhffF","Win"
"mhhffF","Mamfff","Lose"
"Mamfff","mhhffF","Win"
"mhhffF","Mamfff","Lose"
"Mamfff","mhhffF","Win"
"mhhffF","Mamfff","Win"
"Mamfff","mhhffF","Win"
"mhhffF","Mamfff","Lose"
"Mamfff","mhhffF","Win"
"mhhffF","Mamfff","Lose"
"Mamfff","mhhffF","Win"
"mhhffF","Mamfff","Lose"
"Mamfff","mhhffF","Win"
"mhhffF","Mamfff","Lose"
"Mamfff","mhhffF","Win"
"mhhffF","Mamfff","Lose"
"Mamfff","mhhffF","Win"
"mhhffF","Mamfff","Lose"
"Mamfff","mhhffF","Win"
"mhhffF","Mamfff","Lose"
"Mamfff","mhhffF","Win"
"mhhffF","Mamfff","Lose"
"Mamfff","mhhffF","Win"
"mhhffF","Mamfff","Lose"
"Mamfff","mhhffF","Win"
"mhhffF","Mamfff","Lose"
"Mamfff","mhhffF","Win"
"mhhffF","Mamfff","Lose"
"Mamfff","mhhffF","Win"
"mhhffF","Mamfff","Lose"
"Mamfff","mhhffF","Win"
"mhhffF","Mamfff","Lose"
"Mamfff","mhhffF","Win"
"mhhffF","Mamfff","Lose"
"Mamfff","mhhffF","Win"
"mhhffF","Mamfff","Lose"
"Mamfff","mhhffF","Win"
"mhhffF","Mamfff","Lose"
"Mamfff","mhhffF","Win"
"mhhffF","Mamfff","Win"
"Mamfff","mhhffF","Win"
"mhhffF","Mamfff","Lose"
"Mamfff","mhhffF","Win"
"mhhffF","Mamfff","Lose"
"Mamfff","mhhffF","Win"
"mhhffF","Mamfff","Lose"
"Mamfff","mhhffF","Win"
"mhhffF","Mamfff","Lose"
"Mamfff","mhhffF","Win"
"mhhffF","Mamfff","Lose"
"Mamfff","mhhffF","Win"
"mhhffF","Mamfff","Lose"
"Mamfff","mhhffF","Win"
"mhhffF","Mamfff","Lose"
"Mamfff","mhhffF","Win"
"mhhffF","Mamfff","Lose"
"Mamfff","mhhffF","Win"
"mhhffF","Mamfff","Lose"
"Mamfff","mhhffF","Lose"
"mhhffF","Mamfff","Lose"
"Mamfff","mhhffF","Win"
"mhhffF","Mamfff","Lose"
"Mamfff","mhhffF","Win"
"mhhffF","Mamfff","Lose"
"Mamfff","mhhffF","Win"
"mhhffF","Mamfff","Lose"
"Mamfff","mhhffF","Win"
"mhhffF","Mamfff","Lose"
"Mamfff","mhhffF","Win"
"mhhffF","Mamfff","Lose"
"Mamfff","mhhffF","Win"
"mhhffF","Mamfff","Lose"
"Mamfff","mhhffF","Win"
"mhhffF","Mamfff","Lose"
"Mamfff","mhhffF","Win"
"mhhffF","Mamfff","Lose"
"Mamfff","mhhffF","Win"
"mhhffF","Mamfff","Lose"
"Mamfff","mhhffF","Win"
"mhhffF","Mamfff","Lose"
"Mamfff","mhhffF","Win"
"mhhffF","Mamfff","Lose"
"Mamfff","mhhffF","Win"
"mhhffF","Mamfff","Lose"
"Mamfff","mhhffF","Win"
"mhhffF","Mamfff","Lose"
"Mamfff","mhhffF","Win"
"mhhffF","Mamfff","Lose"
"Mamfff","mhhffF","Win"
"mhhffF","Mamfff","Lose"
"Mamfff","mhhffF","Win"
"mhhffF","Mamfff","Lose"
"Mamfff","mhhffF","Win"
"mhhffF","Mamfff","Lose"
"Mamfff","mhhffF","Win"
"mhhffF","Mamfff","Win"
"Mamfff","mhhffF","Win"
"mhhffF","Mamfff","Lose"
"Mamfff","mhhffF","Win"
"mhhffF","Mamfff","Lose"
"Mamfff","mhhffF","Win"
"mhhffF","Mamfff","Lose"
"Mamfff","mhhffF","Win"
"mhhffF","Mamfff","Lose"
"Mamfff","mhhffF","Win"
"mhhffF","Mamfff","Lose"
"Mamfff","mhhffF","Win"
"mhhffF","Mamfff","Lose"
"Mamfff","mhhffF","Win"
"mhhffF","Mamfff","Lose"
"Mamfff","mhhffF","Win"
"mhhffF","Mamfff","Lose"
"Mamfff","mhhffF","Win"
"mhhffF","Mamfff","Lose"
"Mamfff","mhhffF","Win"
"mhhffF","Mamfff","Lose"
"Mamfff","mhhffF","Win"
"mhhffF","Mamfff","Lose"
"Mamfff","mhhffF","Win"
"mhhffF","Mamfff","Lose"
"Mamfff","mhhffF","Win"
"mhhffF","Mamfff","Lose"
"Mamfff","mhhffF","Win"
"mhhffF","Mamfff","Lose"
"Mamfff","mhhffF","Win"
"mhhffF","Mamfff","Lose"
"Mamfff","mhhffF","Win"
"mhhffF","Mamfff","Lose"
"Mamfff","mhhffF","Win"
"mhhffF","Mamfff","Lose"
"Mamfff","mhhffF","Win"
"mhhffF","Mamfff","Lose"
"Mamfff","mhhffF","Win"
"mhhffF","Mamfff","Lose"
"Mamfff","mhhffF","Win"
"mhhffF","Mamfff","Lose"
"Mamfff","mhhffF","Win"
"mhhffF","Mamfff","Lose"
"Mamfff","mhhffF","Win"
"mhhffF","Mamfff","Lose"
"Mamfff","mhhffF","Win"
"mhhffF","Mamfff","Lose"
"Mamfff","mhhffF","Win"
"mhhffF","Mamfff","Lose"
"Mamfff","mhhffF","Win"
"mhhffF","Mamfff","Lose"
"Mamfff","mhhffF","Win"
"mhhffF","Mamfff","Lose"
"Mamfff","mhhffF","Win"
"mhhffF","Mamfff","Lose"
"Mamfff","mhhffF","Win"
"mhhffF","Mamfff","Lose"
"Mamfff","mhhffF","Win"
"mhhffF","Mamfff","Lose"
"Mamfff","mhhffF","Win"
"mhhffF","Mamfff","Lose"
"Mamfff","mhhffF","Win"
"mhhffF","Mamfff","Lose"
"Mamfff","mhhffF","Win"
"mhhffF","Mamfff","Lose"
"Mamfff","mhhffF","Win"
"mhhffF","Mamfff","Lose"
"Mamfff","mhhffF","Win"
"mhhffF","Mamfff","Lose"
"Mamfff","mhhffF","Win"
"mhhffF","Mamfff","Lose"
"Mamfff","mhhffF","Win"
"mhhffF","Mamfff","Lose"
"Mamfff","mhhffF","Win"
"mhhffF","Mamfff","Lose"
"Mamfff","mhhffF","Win"
"mhhffF","Mamfff","Lose"
"Mamfff","mhhffF","Win"
"mhhffF","Mamfff","Lose"
"Mamfff","mhhffF","Win"
"mhhffF","Mamfff","Lose"
"Mamfff","mhmffF","Lose"
"mhmffF","Mamfff","Win"
"Mamfff","mhmffF","Lose"
"mhmffF","Mamfff","Win"
"Mamfff","mhmffF","Win"
"mhmffF","Mamfff","Lose"
"Mamfff","mhmffF","Lose"
"mhmffF","Mamfff","Win"
"Mamfff","mhmffF","Win"
"mhmffF","Mamfff","Win"
"Mamfff","mhmffF","Lose"
"mhmffF","Mamfff","Win"
"Mamfff","mhmffF","Win"
"mhmffF","Mamfff","Lose"
"Mamfff","mhmffF","Win"
"mhmffF","Mamfff","Win"
"Mamfff","mhmffF","Lose"
"mhmffF","Mamfff","Lose"
"Mamfff","mhmffF","Win"
"mhmffF","Mamfff","Lose"
"Mamfff","mhmffF","Win"
"mhmffF","Mamfff","Lose"
"Mamfff","mhmffF","Win"
"mhmffF","Mamfff","Lose"
"Mamfff","mhmffF","Lose"
"mhmffF","Mamfff","Lose"
"Mamfff","mhmffF","Lose"
"mhmffF","Mamfff","Lose"
"Mamfff","mhmffF","Win"
"mhmffF","Mamfff","Lose"
"Mamfff","mhmffF","Win"
"mhmffF","Mamfff","Lose"
"Mamfff","mhmffF","Lose"
"mhmffF","Mamfff","Win"
"Mamfff","mhmffF","Lose"
"mhmffF","Mamfff","Lose"
"Mamfff","mhmffF","Win"
"mhmffF","Mamfff","Lose"
"Mamfff","mhmffF","Win"
"mhmffF","Mamfff","Lose"
"Mamfff","mhmffF","Lose"
"mhmffF","Mamfff","Lose"
"Mamfff","mhmffF","Win"
"mhmffF","Mamfff","Lose"
"Mamfff","mhmffF","Lose"
"mhmffF","Mamfff","Lose"
"Mamfff","mhmffF","Lose"
"mhmffF","Mamfff","Win"
"Mamfff","mhmffF","Win"
"mhmffF","Mamfff","Win"
"Mamfff","mhmffF","Win"
"mhmffF","Mamfff","Lose"
"Mamfff","mhmffF","Lose"
"mhmffF","Mamfff","Win"
"Mamfff","mhmffF","Win"
"mhmffF","Mamfff","Win"
"Mamfff","mhmffF","Win"
"mhmffF","Mamfff","Win"
"Mamfff","mhmffF","Draw"
"mhmffF","Mamfff","Lose"
"Mamfff","mhmffF","Win"
"mhmffF","Mamfff","Win"
"Mamfff","mhmffF","Lose"
"mhmffF","Mamfff","Win"
"Mamfff","mhmffF","Win"
"mhmffF","Mamfff","Lose"
"Mamfff","mhmffF","Lose"
"mhmffF","Mamfff","Lose"
"Mamfff","mhmffF","Win"
"mhmffF","Mamfff","Win"
"Mamfff","mhmffF","Win"
"mhmffF","Mamfff","Lose"
"Mamfff","mhmffF","Lose"
"mhmffF","Mamfff","Win"
"Mamfff","mhmffF","Lose"
"mhmffF","Mamfff","Lose"
"Mamfff","mhmffF","Win"
"mhmffF","Mamfff","Lose"
"Mamfff","mhmffF","Lose"
"mhmffF","Mamfff","Lose"
"Mamfff","mhmffF","Win"
"mhmffF","Mamfff","Win"
"Mamfff","mhmffF","Win"
"mhmffF","Mamfff","Lose"
"Mamfff","mhmffF","Win"
"mhmffF","Mamfff","Lose"
"Mamfff","mhmffF","Win"
"mhmffF","Mamfff","Lose"
"Mamfff","mhmffF","Win"
"mhmffF","Mamfff","Lose"
"Mamfff","mhmffF","Win"
"mhmffF","Mamfff","Lose"
"Mamfff","mhmffF","Win"
"mhmffF","Mamfff","Lose"
"Mamfff","mhmffF","Lose"
"mhmffF","Mamfff","Win"
"Mamfff","mhmffF","Lose"
"mhmffF","Mamfff","Win"
"Mamfff","mhmffF","Win"
"mhmffF","Mamfff","Lose"
"Mamfff","mhmffF","Win"
"mhmffF","Mamfff","Lose"
"Mamfff","mhmffF","Lose"
"mhmffF","Mamfff","Lose"
"Mamfff","mhmffF","Lose"
"mhmffF","Mamfff","Lose"
"Mamfff","mhmffF","Lose"
"mhmffF","Mamfff","Win"
"Mamfff","mhmffF","Win"
"mhmffF","Mamfff","Win"
"Mamfff","mhmffF","Lose"
"mhmffF","Mamfff","Lose"
"Mamfff","mhmffF","Lose"
"mhmffF","Mamfff","Lose"
"Mamfff","mhmffF","Lose"
"mhmffF","Mamfff","Lose"
"Mamfff","mhmffF","Win"
"mhmffF","Mamfff","Win"
"Mamfff","mhmffF","Lose"
"mhmffF","Mamfff","Lose"
"Mamfff","mhmffF","Lose"
"mhmffF","Mamfff","Lose"
"Mamfff","mhmffF","Lose"
"mhmffF","Mamfff","Lose"
"Mamfff","mhmffF","Win"
"mhmffF","Mamfff","Win"
"Mamfff","mhmffF","Win"
"mhmffF","Mamfff","Win"
"Mamfff","mhmffF","Lose"
"mhmffF","Mamfff","Win"
"Mamfff","mhmffF","Lose"
"mhmffF","Mamfff","Lose"
"Mamfff","mhmffF","Lose"
"mhmffF","Mamfff","Lose"
"Mamfff","mhmffF","Win"
"mhmffF","Mamfff","Win"
"Mamfff","mhmffF","Win"
"mhmffF","Mamfff","Win"
"Mamfff","mhmffF","Win"
"mhmffF","Mamfff","Lose"
"Mamfff","mhmffF","Lose"
"mhmffF","Mamfff","Lose"
"Mamfff","mhmffF","Win"
"mhmffF","Mamfff","Win"
"Mamfff","mhmffF","Lose"
"mhmffF","Mamfff","Win"
"Mamfff","mhmffF","Win"
"mhmffF","Mamfff","Lose"
"Mamfff","mhmffF","Win"
"mhmffF","Mamfff","Lose"
"Mamfff","mhmffF","Win"
"mhmffF","Mamfff","Lose"
"Mamfff","mhmffF","Win"
"mhmffF","Mamfff","Win"
"Mamfff","mhmffF","Lose"
"mhmffF","Mamfff","Win"
"Mamfff","mhmffF","Lose"
"mhmffF","Mamfff","Lose"
"Mamfff","mhmffF","Win"
"mhmffF","Mamfff","Win"
"Mamfff","mhmffF","Win"
"mhmffF","Mamfff","Win"
"Mamfff","mhmffF","Win"
"mhmffF","Mamfff","Lose"
"Mamfff","mhmffF","Lose"
"mhmffF","Mamfff","Lose"
"Mamfff","mhmffF","Win"
"mhmffF","Mamfff","Win"
"Mamfff","mhmffF","Win"
"mhmffF","Mamfff","Lose"
"Mamfff","mhmffF","Win"
"mhmffF","Mamfff","Lose"
"Mamfff","mhmffF","Lose"
"mhmffF","Mamfff","Win"
"Mamfff","mhmffF","Win"
"mhmffF","Mamfff","Lose"
"Mamfff","mhmffF","Win"
"mhmffF","Mamfff","Lose"
"Mamfff","mhmffF","Win"
"mhmffF","Mamfff","Lose"
"Mamfff","mhmffF","Win"
"mhmffF","Mamfff","Win"
"Mamfff","mhmffF","Lose"
"mhmffF","Mamfff","Lose"
"Mamfff","mhmffF","Lose"
"mhmffF","Mamfff","Win"
"Mamfff","mhmffF","Lose"
"mhmffF","Mamfff","Lose"
"Mamfff","mhmffF","Lose"
"mhmffF","Mamfff","Win"
"Mamfff","mhmffF","Win"
"mhmffF","Mamfff","Lose"
"Mamfff","mhmffF","Lose"
"mhmffF","Mamfff","Lose"
"Mamfff","mhmffF","Win"
"mhmffF","Mamfff","Lose"
"Mamfff","mhmffF","Win"
"mhmffF","Mamfff","Win"
"Mamfff","mhmffF","Win"
"mhmffF","Mamfff","Win"
"Mamfff","mmaffF","Win"
"mmaffF","Mamfff","Win"
"Mamfff","mmaffF","Win"
"mmaffF","Mamfff","Win"
"Mamfff","mmaffF","Win"
"mmaffF","Mamfff","Win"
"Mamfff","mmaffF","Lose"
"mmaffF","Mamfff","Lose"
"Mamfff","mmaffF","Lose"
"mmaffF","Mamfff","Lose"
"Mamfff","mmaffF","Lose"
"mmaffF","Mamfff","Lose"
"Mamfff","mmaffF","Win"
"mmaffF","Mamfff","Win"
"Mamfff","mmaffF","Lose"
"mmaffF","Mamfff","Win"
"Mamfff","mmaffF","Win"
"mmaffF","Mamfff","Win"
"Mamfff","mmaffF","Win"
"mmaffF","Mamfff","Win"
"Mamfff","mmaffF","Lose"
"mmaffF","Mamfff","Lose"
"Mamfff","mmaffF","Win"
"mmaffF","Mamfff","Win"
"Mamfff","mmaffF","Lose"
"mmaffF","Mamfff","Win"
"Mamfff","mmaffF","Win"
"mmaffF","Mamfff","Win"
"Mamfff","mmaffF","Win"
"mmaffF","Mamfff","Win"
"Mamfff","mmaffF","Win"
"mmaffF","Mamfff","Win"
"Mamfff","mmaffF","Lose"
"mmaffF","Mamfff","Lose"
"Mamfff","mmaffF","Win"
"mmaffF","Mamfff","Lose"
"Mamfff","mmaffF","Win"
"mmaffF","Mamfff","Lose"
"Mamfff","mmaffF","Lose"
"mmaffF","Mamfff","Win"
"Mamfff","mmaffF","Win"
"mmaffF","Mamfff","Win"
"Mamfff","mmaffF","Win"
"mmaffF","Mamfff","Win"
"Mamfff","mmaffF","Lose"
"mmaffF","Mamfff","Win"
"Mamfff","mmaffF","Lose"
"mmaffF","Mamfff","Lose"
"Mamfff","mmaffF","Win"
"mmaffF","Mamfff","Win"
"Mamfff","mmaffF","Lose"
"mmaffF","Mamfff","Lose"
"Mamfff","mmaffF","Win"
"mmaffF","Mamfff","Win"
"Mamfff","mmaffF","Lose"
"mmaffF","Mamfff","Win"
"Mamfff","mmaffF","Lose"
"mmaffF","Mamfff","Win"
"Mamfff","mmaffF","Win"
"mmaffF","Mamfff","Lose"
"Mamfff","mmaffF","Lose"
"mmaffF","Mamfff","Lose"
"Mamfff","mmaffF","Lose"
"mmaffF","Mamfff","Win"
"Mamfff","mmaffF","Lose"
"mmaffF","Mamfff","Lose"
"Mamfff","mmaffF","Win"
"mmaffF","Mamfff","Win"
"Mamfff","mmaffF","Win"
"mmaffF","Mamfff","Win"
"Mamfff","mmaffF","Win"
"mmaffF","Mamfff","Lose"
"Mamfff","mmaffF","Win"
"mmaffF","Mamfff","Lose"
"Mamfff","mmaffF","Win"
"mmaffF","Mamfff","Win"
"Mamfff","mmaffF","Lose"
"mmaffF","Mamfff","Lose"
"Mamfff","mmaffF","Win"
"mmaffF","Mamfff","Lose"
"Mamfff","mmaffF","Win"
"mmaffF","Mamfff","Win"
"Mamfff","mmaffF","Win"
"mmaffF","Mamfff","Lose"
"Mamfff","mmaffF","Lose"
"mmaffF","Mamfff","Lose"
"Mamfff","mmaffF","Lose"
"mmaffF","Mamfff","Win"
"Mamfff","mmaffF","Win"
"mmaffF","Mamfff","Win"
"Mamfff","mmaffF","Win"
"mmaffF","Mamfff","Lose"
"Mamfff","mmaffF","Win"
"mmaffF","Mamfff","Win"
"Mamfff","mmaffF","Win"
"mmaffF","Mamfff","Win"
"Mamfff","mmaffF","Lose"
"mmaffF","Mamfff","Lose"
"Mamfff","mmaffF","Lose"
"mmaffF","Mamfff","Lose"
"Mamfff","mmaffF","Lose"
"mmaffF","Mamfff","Win"
"Mamfff","mmaffF","Win"
"mmaffF","Mamfff","Win"
"Mamfff","mmaffF","Lose"
"mmaffF","Mamfff","Lose"
"Mamfff","mmaffF","Lose"
"mmaffF","Mamfff","Win"
"Mamfff","mmaffF","Win"
"mmaffF","Mamfff","Win"
"Mamfff","mmaffF","Lose"
"mmaffF","Mamfff","Win"
"Mamfff","mmaffF","Lose"
"mmaffF","Mamfff","Win"
"Mamfff","mmaffF","Win"
"mmaffF","Mamfff","Win"
"Mamfff","mmaffF","Lose"
"mmaffF","Mamfff","Win"
"Mamfff","mmaffF","Lose"
"mmaffF","Mamfff","Win"
"Mamfff","mmaffF","Lose"
"mmaffF","Mamfff","Win"
"Mamfff","mmaffF","Lose"
"mmaffF","Mamfff","Lose"
"Mamfff","mmaffF","Win"
"mmaffF","Mamfff","Lose"
"Mamfff","mmaffF","Lose"
"mmaffF","Mamfff","Win"
"Mamfff","mmaffF","Lose"
"mmaffF","Mamfff","Win"
"Mamfff","mmaffF","Win"
"mmaffF","Mamfff","Win"
"Mamfff","mmaffF","Lose"
"mmaffF","Mamfff","Win"
"Mamfff","mmaffF","Lose"
"mmaffF","Mamfff","Win"
"Mamfff","mmaffF","Win"
"mmaffF","Mamfff","Win"
"Mamfff","mmaffF","Lose"
"mmaffF","Mamfff","Lose"
"Mamfff","mmaffF","Win"
"mmaffF","Mamfff","Win"
"Mamfff","mmaffF","Win"
"mmaffF","Mamfff","Lose"
"Mamfff","mmaffF","Win"
"mmaffF","Mamfff","Win"
"Mamfff","mmaffF","Win"
"mmaffF","Mamfff","Win"
"Mamfff","mmaffF","Win"
"mmaffF","Mamfff","Win"
"Mamfff","mmaffF","Win"
"mmaffF","Mamfff","Lose"
"Mamfff","mmaffF","Win"
"mmaffF","Mamfff","Win"
"Mamfff","mmaffF","Lose"
"mmaffF","Mamfff","Win"
"Mamfff","mmaffF","Lose"
"mmaffF","Mamfff","Lose"
"Mamfff","mmaffF","Win"
"mmaffF","Mamfff","Win"
"Mamfff","mmaffF","Lose"
"mmaffF","Mamfff","Lose"
"Mamfff","mmaffF","Win"
"mmaffF","Mamfff","Win"
"Mamfff","mmaffF","Win"
"mmaffF","Mamfff","Win"
"Mamfff","mmaffF","Win"
"mmaffF","Mamfff","Lose"
"Mamfff","mmaffF","Lose"
"mmaffF","Mamfff","Win"
"Mamfff","mmaffF","Win"
"mmaffF","Mamfff","Win"
"Mamfff","mmaffF","Win"
"mmaffF","Mamfff","Lose"
"Mamfff","mmaffF","Lose"
"mmaffF","Mamfff","Win"
"Mamfff","mmaffF","Win"
"mmaffF","Mamfff","Win"
"Mamfff","mmaffF","Lose"
"mmaffF","Mamfff","Win"
"Mamfff","mmaffF","Win"
"mmaffF","Mamfff","Win"
